"5d70b91a19e4cd5aab74b362","776889713","琦琦家的胖哥",,"80521","女装/女士精品","54533.1739130435","54533.1739130435"
"5d70b95c19e4cd5aab74b37e","364192677","Rita王梓傲",,"267811","女装/女士精品","37012.04","37012.04"
"5d70b95e1af5b90b94598f9e","130231218","菲爷价到",,"278632","女装/女士精品","141109.928571429","141109.928571429"
"5d70b96919e4cd5aab74b387","926138778","大美唤",,"525283","女装/女士精品","169881.608695652","169881.608695652"
"5d70b97f1af5b90b94598fb1","901736247","美美小辣椒",,"190116","女装/女士精品","46072.4444444444","46072.4444444444"
"5d70b98d1af5b90b94598fb7","1688200693","大头慧慧吖",,"160532","女装/女士精品","66304","66304"
"5d70b99019e4cd5aab74b392","3681011659","诗语美美搭",,"90073","女装/女士精品","32241.375","32241.375"
"5d70b99c1af5b90b94598fc0","1864087953","六月来了",,"82217","女装/女士精品","61985.037037037","61985.037037037"
"5d70b9a31af5b90b94598fc4","1593158568","佳雪佳敏新号",,"142687","女装/女士精品","45942.04","45942.04"
"5d70b9ee1af5b90b94598fe8","578739228","Vicky琪",,"381040","女装/女士精品","48642.1304347826","48642.1304347826"
"5d70b9ee19e4cd5aab74b3c0","3014957092","我就是丫小米",,"86737","女装/女士精品","49370.4782608696","49370.4782608696"
"5d70ba001af5b90b94598fee","72126688","柔柔家柔柔",,"1814334","女装/女士精品","228549.962962963","228549.962962963"
"5d70ba1919e4cd5aab74b3da","139680186","阳光百合啊莲",,"112452","女装/女士精品","198966","198966"
"5d70ba251af5b90b9459900b","384870949","大小妹",,"152547","女装/女士精品","153516.318181818","153516.318181818"
"5d70ba2c19e4cd5aab74b3e7","3422390615","小米粒Rice",,"130517","女装/女士精品","58808.6","58808.6"
"5d70ba4d19e4cd5aab74b3f4","1979447555","大表妹雯雯",,"129273","女装/女士精品","47724.4838709677","47724.4838709677"
"5d70ba5819e4cd5aab74b3fb","1906941222","Luna琴琴",,"153833","女装/女士精品","34058.6470588235","34058.6470588235"
"5d70ba6919e4cd5aab74b3ff","704246782","肉完ROUWANBABY",,"4291655","女装/女士精品","57907","57907"
"5d70ba7d19e4cd5aab74b409","3070966741","小小溪cici",,"256153","女装/女士精品","46761.3703703704","46761.3703703704"
"5d70ba8019e4cd5aab74b40c","672486836","嘻嘻钰carol_",,"313413","女装/女士精品","207846.192307692","207846.192307692"
"5d70ba851af5b90b9459903a","1818974926","长腿婉婉waner",,"97485","女装/女士精品","41323.4857142857","41323.4857142857"
"5d70ba8719e4cd5aab74b411","69578264","Gaea思小思",,"89057","女装/女士精品","37126.6923076923","37126.6923076923"
"5d70ba8919e4cd5aab74b413","896156243","轻奢女王美琳Na",,"19773","女装/女士精品","37369.9666666667","37369.9666666667"
"5d70ba8f19e4cd5aab74b417","928460291","小侨Jofay",,"1625157","女装/女士精品","522135.19047619","522135.19047619"
"5d70ba9c1af5b90b9459904c","2906546900","lucy唯一",,"115479","女装/女士精品","47979.1923076923","47979.1923076923"
"5d70ba9e19e4cd5aab74b423","791299650","佛系少女妮妮",,"96078","女装/女士精品","86141.8823529412","86141.8823529412"
"5d70bab91af5b90b9459905a","931204957","黄丽FASHION",,"162061","女装/女士精品","38212.3181818182","38212.3181818182"
"5d70bac51af5b90b9459905d","2034329292","Eris胖嘟嘟",,"187246","女装/女士精品","42975.59375","42975.59375"
"5d70bb1019e4cd5aab74b44b","2151490450","丫头baby",,"670854","女装/女士精品","212313.925925926","212313.925925926"
"5d70bb2619e4cd5aab74b456","637118212","安晴lovely",,"102004","女装/女士精品","38595.2","38595.2"
"5d70bb331af5b90b94599076","2662055065","z淡淡",,"529950","女装/女士精品","44918.75","44918.75"
"5d70bb5319e4cd5aab74b46c","2966773165","左橙橙",,"389564","女装/女士精品","69963.1538461538","69963.1538461538"
"5d70bb6219e4cd5aab74b475","674293338","林小雅666",,"673948","女装/女士精品","243310.62962963","243310.62962963"
"5d70bb7719e4cd5aab74b47c","3074450476","倩哥驾到",,"129031","女装/女士精品","32649.625","32649.625"
"5d70bb7919e4cd5aab74b47d","849691689","姓汤的小姑娘",,"199663","女装/女士精品","64671.7142857143","64671.7142857143"
"5d70bb7b1af5b90b9459909d","509818938","雪欧尼Tiffany",,"1903771","女装/女士精品","305179.346153846","305179.346153846"
"5d70bb871af5b90b945990a1","2310662502","董小姐-yangyang",,"63692","女装/女士精品","50531.68","50531.68"
"5d70bb8b19e4cd5aab74b480","542444536","六公主",,"2751947","女装/女士精品","817295.219512195","817295.219512195"
"5d70bb9519e4cd5aab74b484","2200775374950","xiaomin小敏定制",,"22383","女装/女士精品","70766.7586206897","70766.7586206897"
"5d70bbb51af5b90b945990b0","1924811852","溪舞不闻钟",,"285986","女装/女士精品","31840.962962963","31840.962962963"
"5d70bbbb1af5b90b945990b2","678993575","赵大韩",,"103624","女装/女士精品","84065.28","84065.28"
"5d70bbe819e4cd5aab74b4a2","2195274140","可乐daydayup",,"688763","女装/女士精品","170266.592592593","170266.592592593"
"5d70bc0219e4cd5aab74b4a7","1106898490","南歌儿-Eva",,"407076","女装/女士精品","60745.8","60745.8"
"5d70bc071af5b90b945990ca","704298669","赵大喜daxi",,"10257931","女装/女士精品","132537.790697674","132537.790697674"
"5d70bc231af5b90b945990d1","896372081","茜茜美人纪",,"198115","女装/女士精品","48816.1923076923","48816.1923076923"
"5d70bc341af5b90b945990d9","2572333371","我是洋洋_洋气的洋",,"43766","女装/女士精品","32806.08","32806.08"
"5d70bc5319e4cd5aab74b4c4","1931083223","轩轩52113",,"242326","女装/女士精品","55174.44","55174.44"
"5d70bc6419e4cd5aab74b4d3","2871611447","笑笑是单眼皮",,"132488","女装/女士精品","83300.7058823529","83300.7058823529"
"5d70bc7e19e4cd5aab74b4e3","694771719","慧娟Juice",,"143478","女装/女士精品","63473.4444444444","63473.4444444444"
"5d70bc811af5b90b94599100","1814878865","小野杰哥",,"107309","女装/女士精品","49087.8461538462","49087.8461538462"
